Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
,,,,,,,,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 5390,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:45,03h 45m,INR 256,27 Seats available,"4.6
79",https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 47224,Express(Non AC Seater),14:45,18:05,03h 20m,INR 220,41 Seats available,"4.6
46",https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9047,Express(Non AC Seater),15:30,18:55,03h 25m,INR 186,45 Seats available,"3.6
42",https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 24268,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,17:45,04h 15m,INR 250,29 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
APSRTC - 2666,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:25,03h 40m,INR 281,31 Seats available,"2.4
19",https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
APSRTC - 2766,,14:00,18:00,04h 00m,INR 250,33 Seats available,5.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,05:45,06h 00m,INR 729,26 Seats available,"4.7
1055",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:25,06:15,06h 50m,INR 689,28 Seats available,"4.7
842",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
FRESHBUS,Electric A/C Seater (2+2),23:10,05:20,06h 10m,650,26 Seats available,"4.6
573",https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
Chandu Travels,A/C Sleeper (2+1),22:00,05:45,07h 45m,589,23 Seats available,"4.2
156",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,06:00,08h 10m,475,28 Seats available,"4.1
19",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
KMBT Travels,NON A/C Sleeper (2+1),22:00,05:00,07h 00m,637,18 Seats available,"4.0
14",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
APSRTC - 2817,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,16:30,03h 00m,INR 281,24 Seats available,"4.0
36",https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2667,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:00,03h 00m,INR 281,22 Seats available,"4.0
33",https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
APSRTC - 2819,INDRA(A.C. Seater),14:30,17:30,03h 00m,INR 340,6 Seats available,"3.3
102",https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
,,,,,,,,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
,,,,,,,,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
,,,,,,,,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
NueGo,Electric A/C Seater (2+2),12:25,17:25,05h 00m,332,4 Seats available,"3.9
529",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
FRESHBUS,Electric A/C Seater (2+2),12:55,18:15,05h 20m,399,30 Seats available,"4.6
387",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
NueGo,Electric A/C Seater (2+2),13:00,18:45,05h 45m,332,14 Seats available,"4.0
440",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
AdHYBUS,Bharat Benz A/C Sleeper (2+1),20:30,03:15,06h 45m,550,27 Seats available,"4.5
8",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 6015,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,20:30,07h 00m,INR 439,25 Seats available,"3.2
50",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,21:00,06h 30m,INR 656,33 Seats available,"4.0
108",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
APSRTC - 50013,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,22:30,07h 00m,INR 439,31 Seats available,"3.6
48",https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
TGSRTC - 7770,Super Luxury (Non AC Seater 2+2 Push Back),17:00,01:45,08h 45m,INR 542,11 Seats available,"4.0
12",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
TGSRTC - 7774,Lahari Non A/C Sleeper Cum Seater,18:00,03:00,09h 00m,INR 570,16 Seats available,"4.8
10",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
TGSRTC - 2430,,19:20,02:30,07h 10m,INR 465,,3.7,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,19:30,06h 00m,INR 656,19 Seats available,"4.0
81",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,21:25,06h 55m,INR 439,11 Seats available,"4.0
17",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,21:00,06h 00m,INR 656,41 Seats available,"4.2
68",https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 5390,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:45,03h 45m,INR 256,27 Seats available,"4.6
79",https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 47224,Express(Non AC Seater),14:45,18:05,03h 20m,INR 220,41 Seats available,"4.6
46",https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9047,Express(Non AC Seater),15:30,18:55,03h 25m,INR 186,45 Seats available,"3.6
42",https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
,,,,,,,,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 24268,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,17:45,04h 15m,INR 250,29 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
APSRTC - 2666,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:25,03h 40m,INR 281,31 Seats available,"2.4
19",https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
APSRTC - 2766,,14:00,18:00,04h 00m,INR 250,33 Seats available,5.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
